Person_ID,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,AssessmentReason,LegalStatus,MaritalStatus,DisplayText,DecileScore,ScoreText
51140,57563,52300,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
20491,57542,52283,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51121,57536,52277,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51134,57555,52294,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
51135,57557,52295,PRETRIAL,Female,Other,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51122,57537,52278,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
7022,57541,52282,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
18382,57558,17654,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51139,57562,52299,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
46011,57546,46360,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51132,57553,52292,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,4,Low
51137,57560,52297,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51143,57567,52304,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51159,57581,52318,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51153,57574,52311,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51157,57579,52316,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
30652,57576,52313,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
35453,57583,52320,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51165,57588,52325,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51150,57570,52307,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51156,57578,52315,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
51142,57565,52302,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
17967,57573,52310,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51163,57586,52323,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
51164,57587,52324,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,3,Low
51166,57589,52326,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,8,High
51148,57568,52305,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51160,57582,52319,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,3,Low
51158,57580,52317,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51154,57575,52312,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51161,57584,52321,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51151,57571,52308,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51162,57585,52322,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51141,57564,52301,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51152,57572,52309,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,9,High
51155,57577,52314,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51149,57569,52306,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51172,57598,52333,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
49582,57616,50456,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51167,57590,52327,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51189,57621,52350,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
22566,57593,49485,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51173,57600,52335,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51195,57627,52356,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
1186,57592,52329,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51178,57605,52340,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51174,57601,52336,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51194,57626,52355,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51170,57596,52331,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51176,57603,52338,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,10,High
19657,57668,52394,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51169,57594,52330,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51196,57628,52357,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,7,Medium
12229,57599,52334,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51168,57591,52328,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51206,57639,52367,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51180,57609,52343,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51171,57597,52332,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51177,57604,52339,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51191,57623,52352,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51175,57602,52337,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51212,57646,52374,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
18577,57653,52381,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51221,57660,52386,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51227,57667,52393,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51231,57674,52400,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,6,Medium
51213,57648,52376,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51225,57665,52391,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
44720,57644,52372,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51215,57651,52379,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
37453,57657,36819,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51214,57649,52377,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51224,57664,52390,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51235,57678,52404,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
51222,57662,52388,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,6,Medium
31994,57654,30990,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51232,57675,52401,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51220,57659,52385,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
17692,57661,52387,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
34102,57647,52375,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51218,57656,52383,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51210,57643,52371,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
51216,57652,52380,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51223,57663,52389,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51217,57655,52382,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51219,57658,52384,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51211,57645,52373,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
48235,57650,52378,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51226,57666,52392,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
50828,57687,51931,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51248,57697,52420,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51249,57700,52423,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51272,57729,52450,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,1,Low
51244,57692,52416,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
14080,57715,13477,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51245,57694,52418,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51265,57719,52440,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
9364,57696,37806,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51253,57703,52426,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51264,57717,52439,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
20833,57689,52413,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51242,57688,52412,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51251,57701,52424,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
45346,57699,52422,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51243,57691,52415,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51246,57693,52417,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
35353,57690,52414,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51257,57707,52430,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51254,57704,52427,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51269,57723,52444,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51247,57695,52419,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51252,57702,52425,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
43553,57753,43522,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Recidivism,10,High
51293,57760,52477,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
28758,57767,52482,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51274,57732,52452,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Recidivism,2,Low
51278,57737,52457,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,2,Low
33606,57741,52461,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51277,57735,52455,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
50997,57751,52139,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51273,57730,52451,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51290,57756,52474,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51280,57743,52463,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
41408,57738,52458,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,8,High
9795,57740,52460,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51292,57759,52476,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51297,57768,52483,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,2,Low
32702,57731,45718,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51275,57733,52453,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
12222,57742,52462,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
25191,57734,52454,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,9,High
2018,57736,52456,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
3037,57739,52459,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51283,57747,52467,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51295,57765,52480,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51279,57744,52464,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
49253,57794,52509,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51346,57815,52529,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51318,57786,52501,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51350,57820,52533,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51323,57791,52506,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51360,57828,52541,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
27239,29991,26350,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51316,57784,52499,PRETRIAL,Male,Other,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51336,57805,52520,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51319,57787,52502,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51314,57782,52497,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51326,57796,52511,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51335,57803,52518,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51321,57789,52504,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51343,57811,52525,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
42220,57790,52505,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51353,57824,52537,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51317,57785,52500,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51324,57792,52507,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51351,57821,52534,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Recidivism,-1,N/A
51325,57793,52508,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51359,57827,52540,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51361,57829,52542,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51341,57809,52524,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51320,57788,52503,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Recidivism,2,Low
51315,57783,52498,PRETRIAL,Male,African-American,Intake,Pretrial,Separated,Risk of Recidivism,1,Low
51330,57795,52510,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51375,57846,52558,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
40605,57853,40225,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51377,57848,52560,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51373,57844,52556,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
29185,57851,28211,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Recidivism,2,Low
51369,57839,52551,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51364,57834,52546,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51382,57855,52565,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51378,57850,52562,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51365,57835,52547,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
2620,57842,52554,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,3,Low
51367,57837,52549,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Recidivism,5,Medium
51374,57845,52557,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Recidivism,1,Low
51368,57838,52550,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51370,57840,52552,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
51376,57847,52559,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51372,57843,52555,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51380,57852,52563,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51379,57849,52561,PRETRIAL,Female,African-American,Intake,Pretrial,Separated,Risk of Recidivism,5,Medium
51366,57836,52548,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51371,57841,52553,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51381,57854,52564,PRETRIAL,Male,Native American,Intake,Pretrial,Single,Risk of Recidivism,9,High
51363,57833,52545,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51393,57862,52571,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51400,57870,52579,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51384,57857,52567,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51394,57864,52573,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51383,57856,52566,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51386,57859,52569,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,9,High
51387,57861,52570,PRETRIAL,Male,African-Am,Intake,Pretrial,Single,Risk of Recidivism,8,High
51398,57868,52577,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
51385,57858,52568,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51396,57866,52575,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51401,57871,52580,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,7,Medium
32421,57863,52572,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,9,High
51399,57869,52578,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
51395,57865,52574,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,6,Medium
49873,57860,50804,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,4,Low
51397,57867,52576,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Recidivism,3,Low
40031,43328,39615,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
51404,57874,52583,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,5,Medium
42171,57886,52594,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,8,High
51406,57876,52585,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
51413,57887,52595,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,10,High
51408,57879,52588,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Recidivism,2,Low
40031,57884,39615,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Recidivism,1,Low
